,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL
1818,40,Cincinnati,Western & Southern Financial Group Women's Open,2009-08-13,Premier,Outdoor,Hard,3rd Round,3,Bammer S.,Williams S.,29.0,2.0,1720.0,8628.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,8.0,1.06,7.19,1.07,7,1.083,7.0,1.1,7.0,1.09
1819,40,Cincinnati,Western & Southern Financial Group Women's Open,2009-08-13,Premier,Outdoor,Hard,3rd Round,3,Jankovic J.,Azarenka V.,5.0,9.0,5930.0,4539.0,7.0,5.0,7.0,6.0,,,2.0,0.0,Completed,2.5,1.5,2.3,1.6,2.37,1.53,2.38,1.57,2.52,1.5
1820,40,Cincinnati,Western & Southern Financial Group Women's Open,2009-08-13,Premier,Outdoor,Hard,3rd Round,3,Safina D.,Peng S.,1.0,40.0,9601.0,1421.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.14,5.0,1.2,4.5,1.16,4.5,1.167,5.0,1.23,4.0
1821,40,Cincinnati,Western & Southern Financial Group Women's Open,2009-08-14,Premier,Outdoor,Hard,Quarterfinals,3,Dementieva E.,Wozniacki C.,4.0,8.0,6591.0,4750.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.44,2.62,1.5,2.55,1.533,2.375,1.571,2.375,1.55,2.4
1822,40,Cincinnati,Western & Southern Financial Group Women's Open,2009-08-14,Premier,Outdoor,Hard,Quarterfinals,3,Safina D.,Clijsters K.,1.0,,9601.0,,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,2.1,1.66,1.95,1.8,1.833,1.833,2.1,1.73,1.97,1.8
1823,40,Cincinnati,Western & Southern Financial Group Women's Open,2009-08-14,Premier,Outdoor,Hard,Quarterfinals,3,Pennetta F.,Hantuchova D.,12.0,27.0,3190.0,1849.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.22,4.0,1.25,3.75,1.28,3.5,1.25,3.75,1.28,3.55
1824,40,Cincinnati,Western & Southern Financial Group Women's Open,2009-08-14,Premier,Outdoor,Hard,Quarterfinals,3,Jankovic J.,Bammer S.,5.0,29.0,5930.0,1720.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.25,3.75,1.26,3.59,1.28,3.5,1.25,3.75,1.3,3.4
1825,40,Cincinnati,Western & Southern Financial Group Women's Open,2009-08-15,Premier,Outdoor,Hard,Semifinals,3,Safina D.,Pennetta F.,1.0,12.0,9601.0,3190.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.44,2.75,1.48,2.53,1.4,2.75,1.444,2.75,1.44,2.72
1826,40,Cincinnati,Western & Southern Financial Group Women's Open,2009-08-15,Premier,Outdoor,Hard,Semifinals,3,Jankovic J.,Dementieva E.,5.0,4.0,5930.0,6591.0,7.0,6.0,0.0,6.0,7.0,6.0,2.0,1.0,Completed,2.5,1.53,2.25,1.6,2.37,1.57,2.375,1.571,2.35,1.57
1827,40,Cincinnati,Western & Southern Financial Group Women's Open,2009-08-16,Premier,Outdoor,Hard,The Final,3,Jankovic J.,Safina D.,5.0,1.0,5930.0,9601.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,3.2,1.36,3.0,1.35,3.25,1.33,3.2,1.33,3.0,1.38
1828,41,Toronto,Rogers Cup,2009-08-17,Premier,Outdoor,Hard,1st Round,3,Vinci R.,Dubois S.,45.0,112.0,1294.0,559.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.4,2.75,1.35,3.1,1.444,2.625,1.44,2.63,1.5,2.52
1829,41,Toronto,Rogers Cup,2009-08-17,Premier,Outdoor,Hard,1st Round,3,Sugiyama A.,Benesova I.,71.0,32.0,857.0,1610.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.2,1.61,2.1,1.7,2.1,1.667,2.25,1.571,2.1,1.7
1830,41,Toronto,Rogers Cup,2009-08-17,Premier,Outdoor,Hard,1st Round,3,Rezai A.,Cornet A.,39.0,28.0,1445.0,1775.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.57,2.25,1.5,2.55,1.533,2.375,1.5,2.5,1.53,2.44
1831,41,Toronto,Rogers Cup,2009-08-17,Premier,Outdoor,Hard,1st Round,3,Stosur S.,El Tabakh H.,17.0,194.0,2508.0,293.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,1.05,9.0,,,1.071,7.5,1.05,8.0,1.08,7.5
1832,41,Toronto,Rogers Cup,2009-08-17,Premier,Outdoor,Hard,1st Round,3,Schiavone F.,Mauresmo A.,27.0,16.0,1815.0,2511.0,6.0,2.0,3.0,6.0,6.0,1.0,2.0,1.0,Completed,2.75,1.4,2.85,1.4,2.625,1.444,2.625,1.444,2.67,1.45
1833,41,Toronto,Rogers Cup,2009-08-17,Premier,Outdoor,Hard,1st Round,3,Bondarenko K.,Wickmayer Y.,64.0,53.0,986.0,1101.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,2.25,1.57,2.6,1.45,2.25,1.571,2.25,1.571,2.52,1.5
1834,41,Toronto,Rogers Cup,2009-08-17,Premier,Outdoor,Hard,1st Round,3,Bammer S.,Chakvetadze A.,29.0,48.0,1740.0,1198.0,3.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.72,2.0,1.8,1.95,1.667,2.1,1.667,2.1,1.75,2.03
1835,41,Toronto,Rogers Cup,2009-08-17,Premier,Outdoor,Hard,1st Round,3,Szavay A.,Tetreault V.,30.0,161.0,1654.0,375.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.12,5.5,1.15,5.2,1.143,5.0,1.143,5.0,1.14,5.4
1836,41,Toronto,Rogers Cup,2009-08-17,Premier,Outdoor,Hard,1st Round,3,Radwanska A.,Suarez Navarro C.,13.0,31.0,3040.0,1634.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.14,5.0,1.2,4.25,1.16,4.5,1.17,4.5,1.18,4.6
1837,41,Toronto,Rogers Cup,2009-08-17,Premier,Outdoor,Hard,1st Round,3,Schnyder P.,Medina Garrigues A.,20.0,21.0,2127.0,2050.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.5,2.5,1.55,2.35,1.533,2.375,1.5,2.5,1.52,2.46
1838,41,Toronto,Rogers Cup,2009-08-17,Premier,Outdoor,Hard,1st Round,3,Bondarenko A.,Bartoli M.,33.0,14.0,1600.0,3035.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,3.4,1.3,3.35,1.3,3.4,1.3,2.75,1.4,3.25,1.32
1839,41,Toronto,Rogers Cup,2009-08-18,Premier,Outdoor,Hard,1st Round,3,Sharapova M.,Petrova N.,49.0,12.0,1170.0,3120.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.22,4.0,1.28,3.46,1.286,3.5,1.29,3.25,1.26,3.7
1840,41,Toronto,Rogers Cup,2009-08-18,Premier,Outdoor,Hard,1st Round,3,Ivanovic A.,Rybarikova M.,11.0,47.0,3270.0,1240.0,2.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.25,3.75,1.28,3.46,1.25,3.75,1.25,3.5,1.31,3.35
1841,41,Toronto,Rogers Cup,2009-08-18,Premier,Outdoor,Hard,1st Round,3,Safarova L.,Kanepi K.,46.0,26.0,1249.0,1825.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.44,2.62,1.5,2.45,1.5,2.5,1.5,2.5,1.52,2.46
1842,41,Toronto,Rogers Cup,2009-08-18,Premier,Outdoor,Hard,1st Round,3,Peer S.,Niculescu M.,68.0,73.0,904.0,855.0,6.0,4.0,4.0,6.0,7.0,6.0,2.0,1.0,Completed,1.61,2.2,1.55,2.35,1.615,2.2,1.615,2.2,1.7,2.1
1843,41,Toronto,Rogers Cup,2009-08-18,Premier,Outdoor,Hard,1st Round,3,Kudryavtseva A.,Coin J.,101.0,65.0,629.0,957.0,2.0,6.0,6.0,1.0,7.0,6.0,2.0,1.0,Completed,1.57,2.25,1.55,2.35,1.615,2.2,1.571,2.25,1.53,2.44
1844,41,Toronto,Rogers Cup,2009-08-18,Premier,Outdoor,Hard,1st Round,3,Zheng J.,Vesnina E.,25.0,34.0,1885.0,1597.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.62,1.5,2.45,1.533,2.375,1.571,2.25,1.46,2.62
1845,41,Toronto,Rogers Cup,2009-08-18,Premier,Outdoor,Hard,1st Round,3,Cibulkova D.,Errani S.,15.0,41.0,2527.0,1410.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.66,2.1,1.65,2.15,1.72,2.0,1.615,2.2,1.65,2.18
1846,41,Toronto,Rogers Cup,2009-08-18,Premier,Outdoor,Hard,1st Round,3,Razzano V.,Makarova E.,18.0,38.0,2193.0,1456.0,6.0,7.0,6.0,0.0,6.0,2.0,2.0,1.0,Completed,1.4,2.75,1.48,2.53,1.444,2.625,1.44,2.63,1.45,2.67
1847,41,Toronto,Rogers Cup,2009-08-18,Premier,Outdoor,Hard,1st Round,3,Shvedova Y.,Hantuchova D.,61.0,22.0,1013.0,1979.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,2.75,1.4,2.85,1.4,3,1.36,2.875,1.364,2.78,1.42
1848,41,Toronto,Rogers Cup,2009-08-18,Premier,Outdoor,Hard,1st Round,3,Kleybanova A.,Wozniak A.,36.0,40.0,1485.0,1419.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,2.37,1.53,2.3,1.6,2.2,1.615,2.2,1.62,2.24,1.62
1849,41,Toronto,Rogers Cup,2009-08-18,Premier,Outdoor,Hard,1st Round,3,Pennetta F.,Kirilenko M.,10.0,58.0,3420.0,1044.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.25,1.3,3.35,1.3,3.4,1.25,3.5,1.28,3.5
1850,41,Toronto,Rogers Cup,2009-08-18,Premier,Outdoor,Hard,1st Round,3,Azarenka V.,Peng S.,9.0,37.0,4553.0,1475.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.11,6.0,1.12,5.9,1.16,4.5,1.125,5.5,1.12,6.0
1851,41,Toronto,Rogers Cup,2009-08-18,Premier,Outdoor,Hard,1st Round,3,Clijsters K.,Baltacha E.,,104.0,,587.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.04,10.0,1.04,9.25,1.04,9.0,1.04,9.0,1.04,11.0
1852,41,Toronto,Rogers Cup,2009-08-18,Premier,Outdoor,Hard,2nd Round,3,Bondarenko K.,Williams V.,64.0,3.0,986.0,6865.0,1.0,6.0,7.0,5.0,6.0,4.0,2.0,1.0,Completed,9.0,1.05,8.5,1.05,8,1.063,7.0,1.071,7.75,1.08
1853,41,Toronto,Rogers Cup,2009-08-19,Premier,Outdoor,Hard,2nd Round,3,Stosur S.,Kuznetsova S.,17.0,6.0,2508.0,5960.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,2.2,1.61,2.25,1.6,2.1,1.667,2.2,1.62,2.13,1.68
1854,41,Toronto,Rogers Cup,2009-08-19,Premier,Outdoor,Hard,2nd Round,3,Zvonareva V.,Vinci R.,7.0,45.0,5300.0,1294.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.25,1.4,2.85,1.333,3.25,1.333,3.0,1.4,2.85
1855,41,Toronto,Rogers Cup,2009-08-19,Premier,Outdoor,Hard,2nd Round,3,Rezai A.,Safina D.,39.0,1.0,1445.0,9810.0,3.0,6.0,6.0,2.0,6.0,4.0,2.0,1.0,Completed,7.0,1.08,6.75,1.1,6,1.111,6.5,1.083,7.5,1.08
1856,41,Toronto,Rogers Cup,2009-08-19,Premier,Outdoor,Hard,2nd Round,3,Bondarenko A.,Kudryavtseva A.,33.0,101.0,1600.0,629.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.25,3.75,1.3,3.35,1.333,3.25,1.286,3.25,1.3,3.4
1857,41,Toronto,Rogers Cup,2009-08-19,Premier,Outdoor,Hard,2nd Round,3,Peer S.,Schiavone F.,68.0,27.0,904.0,1815.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,2.62,1.44,2.8,1.42,2.5,1.5,2.5,1.5,2.67,1.45
1858,41,Toronto,Rogers Cup,2009-08-19,Premier,Outdoor,Hard,2nd Round,3,Radwanska A.,Szavay A.,13.0,30.0,3040.0,1654.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.33,3.25,1.35,3.1,1.3,3.4,1.333,3.0,1.33,3.2
1859,41,Toronto,Rogers Cup,2009-08-19,Premier,Outdoor,Hard,2nd Round,3,Zheng J.,Wozniacki C.,25.0,8.0,1885.0,4810.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,2.5,1.5,2.45,1.5,2.5,1.5,2.5,1.5,2.52,1.5
1860,41,Toronto,Rogers Cup,2009-08-19,Premier,Outdoor,Hard,2nd Round,3,Dementieva E.,Sugiyama A.,5.0,71.0,6235.0,857.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.06,8.0,1.07,7.19,1.083,7.0,1.05,8.0,1.06,9.0
1861,41,Toronto,Rogers Cup,2009-08-19,Premier,Outdoor,Hard,2nd Round,3,Razzano V.,Pennetta F.,18.0,10.0,2193.0,3420.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,3.0,1.36,3.05,1.35,3,1.364,2.88,1.36,3.2,1.33
1862,41,Toronto,Rogers Cup,2009-08-19,Premier,Outdoor,Hard,2nd Round,3,Sharapova M.,Bammer S.,49.0,29.0,1170.0,1740.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.25,3.75,1.23,3.89,1.25,3.75,1.2,4.333,1.24,3.9
1863,41,Toronto,Rogers Cup,2009-08-19,Premier,Outdoor,Hard,2nd Round,3,Kleybanova A.,Cibulkova D.,36.0,15.0,1485.0,2527.0,6.0,1.0,4.0,6.0,7.0,6.0,2.0,1.0,Completed,2.0,1.72,2.2,1.63,2.1,1.66,2.1,1.67,2.1,1.7
1864,41,Toronto,Rogers Cup,2009-08-19,Premier,Outdoor,Hard,2nd Round,3,Jankovic J.,Schnyder P.,4.0,20.0,6620.0,2127.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.16,4.5,1.2,4.25,1.22,4.0,1.2,4.0,1.2,4.3
1865,41,Toronto,Rogers Cup,2009-08-19,Premier,Outdoor,Hard,2nd Round,3,Clijsters K.,Azarenka V.,,9.0,,4553.0,7.0,5.0,4.0,6.0,6.0,1.0,2.0,1.0,Completed,1.9,1.8,1.85,1.9,1.833,1.833,1.83,1.83,1.9,1.86
1866,41,Toronto,Rogers Cup,2009-08-19,Premier,Outdoor,Hard,2nd Round,3,Williams S.,Shvedova Y.,2.0,61.0,8558.0,1013.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.1,6.5,1.1,6.25,1.111,6.0,1.071,7.0,1.16,5.0
1867,41,Toronto,Rogers Cup,2009-08-20,Premier,Outdoor,Hard,2nd Round,3,Safarova L.,Ivanovic A.,46.0,11.0,1249.0,3270.0,3.0,6.0,7.0,5.0,6.0,3.0,2.0,1.0,Completed,2.5,1.5,2.35,1.55,2.5,1.5,2.5,1.5,2.4,1.55
1868,41,Toronto,Rogers Cup,2009-08-20,Premier,Outdoor,Hard,3rd Round,3,Dementieva E.,Peer S.,5.0,68.0,6235.0,904.0,6.0,1.0,1.0,6.0,6.0,4.0,2.0,1.0,Completed,1.05,9.0,1.1,6.25,1.1,6.5,1.1,6.5,1.12,6.0
1869,41,Toronto,Rogers Cup,2009-08-20,Premier,Outdoor,Hard,3rd Round,3,Stosur S.,Razzano V.,17.0,18.0,2508.0,2193.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.36,3.0,1.42,2.75,1.364,3.0,1.33,3.25,1.35,3.1
1870,41,Toronto,Rogers Cup,2009-08-20,Premier,Outdoor,Hard,3rd Round,3,Kleybanova A.,Rezai A.,36.0,39.0,1485.0,1445.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.66,2.1,1.87,1.87,1.72,2.0,1.727,2.1,1.77,2.0
1871,41,Toronto,Rogers Cup,2009-08-20,Premier,Outdoor,Hard,3rd Round,3,Williams S.,Bondarenko A.,2.0,33.0,8558.0,1600.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.12,5.5,1.11,5.84,1.125,5.5,1.143,5.5,1.16,5.0
1872,41,Toronto,Rogers Cup,2009-08-20,Premier,Outdoor,Hard,3rd Round,3,Safarova L.,Zheng J.,46.0,25.0,1249.0,1885.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,2.5,1.5,2.4,1.53,2.375,1.533,2.5,1.53,2.4,1.54
1873,41,Toronto,Rogers Cup,2009-08-20,Premier,Outdoor,Hard,3rd Round,3,Radwanska A.,Bondarenko K.,13.0,64.0,3040.0,986.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.25,1.3,3.35,1.33,3.25,1.33,3.25,1.3,3.4
1874,41,Toronto,Rogers Cup,2009-08-21,Premier,Outdoor,Hard,3rd Round,3,Sharapova M.,Zvonareva V.,49.0,7.0,1170.0,5300.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.5,2.5,1.45,2.6,1.5,2.5,1.53,2.5,1.56,2.36
1875,41,Toronto,Rogers Cup,2009-08-21,Premier,Outdoor,Hard,3rd Round,3,Jankovic J.,Clijsters K.,4.0,,6620.0,,1.0,6.0,6.0,3.0,7.0,5.0,2.0,1.0,Completed,2.1,1.66,1.9,1.85,2.1,1.66,2.1,1.73,2.2,1.65
1876,41,Toronto,Rogers Cup,2009-08-21,Premier,Outdoor,Hard,Quarterfinals,3,Dementieva E.,Stosur S.,5.0,17.0,6235.0,2508.0,6.0,7.0,6.0,1.0,6.0,3.0,2.0,1.0,Completed,1.53,2.37,1.65,2.15,1.571,2.25,1.615,2.25,1.7,2.12
1877,41,Toronto,Rogers Cup,2009-08-21,Premier,Outdoor,Hard,Quarterfinals,3,Williams S.,Safarova L.,2.0,46.0,8558.0,1249.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.11,6.0,1.13,5.5,1.143,5.0,1.13,6.0,1.16,5.0
1878,41,Toronto,Rogers Cup,2009-08-21,Premier,Outdoor,Hard,Quarterfinals,3,Kleybanova A.,Jankovic J.,36.0,4.0,1485.0,6620.0,6.0,7.0,7.0,6.0,6.0,2.0,2.0,1.0,Completed,4.5,1.16,4.67,1.17,4.5,1.16,4.333,1.2,4.4,1.2
1879,41,Toronto,Rogers Cup,2009-08-22,Premier,Outdoor,Hard,Quarterfinals,3,Sharapova M.,Radwanska A.,49.0,13.0,1170.0,3040.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.4,2.75,1.37,3.0,1.4,2.75,1.364,3.0,1.4,2.88
1880,41,Toronto,Rogers Cup,2009-08-22,Premier,Outdoor,Hard,Semifinals,3,Dementieva E.,Williams S.,5.0,2.0,6235.0,8558.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,2.87,1.4,2.85,1.4,2.75,1.4,2.88,1.4,3.0,1.37
1881,41,Toronto,Rogers Cup,2009-08-22,Premier,Outdoor,Hard,Semifinals,3,Sharapova M.,Kleybanova A.,49.0,36.0,1170.0,1485.0,6.0,2.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.28,3.75,1.28,3.46,1.286,3.5,1.3,3.5,1.29,3.5
1882,41,Toronto,Rogers Cup,2009-08-23,Premier,Outdoor,Hard,The Final,3,Dementieva E.,Sharapova M.,5.0,49.0,6235.0,1170.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.37,1.67,2.12,1.615,2.2,1.62,2.25,1.64,2.22
1883,42,New Haven,Pilot Pen Tennis,2009-08-23,Premier,Outdoor,Hard,1st Round,3,Bammer S.,Medina Garrigues A.,29.0,21.0,1770.0,2050.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.4,2.75,1.42,2.73,1.4,2.75,1.4,2.75,1.37,3.0
1884,42,New Haven,Pilot Pen Tennis,2009-08-23,Premier,Outdoor,Hard,1st Round,3,Chakvetadze A.,Petrova N.,75.0,13.0,820.0,3120.0,0.0,6.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,1.83,1.83,1.95,1.8,1.909,1.8,1.91,1.8,1.94,1.83
1885,42,New Haven,Pilot Pen Tennis,2009-08-23,Premier,Outdoor,Hard,1st Round,3,Bondarenko A.,Shaughnessy M.,31.0,916.0,1650.0,13.0,4.0,6.0,6.0,3.0,7.0,5.0,2.0,1.0,Completed,1.14,5.0,1.17,4.67,1.143,5.0,1.13,5.5,1.16,5.0
1886,42,New Haven,Pilot Pen Tennis,2009-08-24,Premier,Outdoor,Hard,1st Round,3,Vesnina E.,Dulko G.,32.0,40.0,1597.0,1399.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.66,2.1,1.75,2.05,1.72,2.0,1.727,2.0,1.7,2.1
1887,42,New Haven,Pilot Pen Tennis,2009-08-24,Premier,Outdoor,Hard,1st Round,3,Radwanska A.,Vinci R.,12.0,45.0,3180.0,1354.0,2.0,6.0,6.0,2.0,7.0,6.0,2.0,1.0,Completed,1.22,4.0,1.26,3.59,1.25,3.75,1.25,3.5,1.25,3.8
1888,42,New Haven,Pilot Pen Tennis,2009-08-24,Premier,Outdoor,Hard,1st Round,3,Pavlyuchenkova A.,Makarova E.,38.0,41.0,1530.0,1397.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.0,1.72,1.95,1.8,1.833,1.833,1.83,1.83,2.06,1.73
1889,42,New Haven,Pilot Pen Tennis,2009-08-24,Premier,Outdoor,Hard,1st Round,3,Rybarikova M.,Schiavone F.,48.0,27.0,1240.0,1815.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,2.2,1.61,2.2,1.65,2.25,1.571,2.2,1.62,2.2,1.64
1890,42,New Haven,Pilot Pen Tennis,2009-08-24,Premier,Outdoor,Hard,1st Round,3,Benesova I.,Lepchenko V.,36.0,84.0,1540.0,753.0,4.0,6.0,6.0,2.0,6.0,1.0,2.0,1.0,Completed,1.66,2.1,,,1.615,2.2,1.571,2.25,1.75,2.03
1891,42,New Haven,Pilot Pen Tennis,2009-08-24,Premier,Outdoor,Hard,1st Round,3,Razzano V.,Schnyder P.,17.0,20.0,2301.0,2117.0,6.0,3.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.72,2.0,1.7,2.1,1.8,1.909,1.73,2.0,1.7,2.1
1892,42,New Haven,Pilot Pen Tennis,2009-08-24,Premier,Outdoor,Hard,1st Round,3,Wickmayer Y.,Kleybanova A.,53.0,28.0,1101.0,1795.0,3.0,6.0,6.0,1.0,6.0,4.0,2.0,1.0,Completed,2.1,1.66,2.1,1.7,2.1,1.667,2.1,1.67,2.15,1.67
1893,42,New Haven,Pilot Pen Tennis,2009-08-24,Premier,Outdoor,Hard,1st Round,3,Mauresmo A.,Sugiyama A.,18.0,68.0,2262.0,916.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.16,4.5,1.2,4.25,1.222,4.0,1.2,4.0,1.24,3.9
1894,42,New Haven,Pilot Pen Tennis,2009-08-24,Premier,Outdoor,Hard,1st Round,3,Kuznetsova S.,Zheng J.,6.0,22.0,5960.0,1965.0,6.0,1.0,6.0,7.0,6.0,4.0,2.0,1.0,Completed,1.36,3.0,1.4,2.85,1.364,2.875,1.364,2.875,1.42,2.76
1895,42,New Haven,Pilot Pen Tennis,2009-08-25,Premier,Outdoor,Hard,1st Round,3,Stosur S.,Cornet A.,15.0,35.0,2706.0,1555.0,6.0,7.0,6.0,2.0,6.0,4.0,2.0,1.0,Completed,1.16,4.5,1.2,4.25,1.222,4.0,1.2,4.0,1.18,4.6
1896,42,New Haven,Pilot Pen Tennis,2009-08-25,Premier,Outdoor,Hard,1st Round,3,Bartoli M.,Martinez-Sanchez M.J.,14.0,43.0,3005.0,1376.0,4.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.33,3.25,1.35,3.1,1.333,3.25,1.29,3.25,1.36,3.05
1897,42,New Haven,Pilot Pen Tennis,2009-08-25,Premier,Outdoor,Hard,1st Round,3,Pennetta F.,Olaru I.R.,10.0,54.0,3420.0,1095.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.14,5.0,1.17,4.67,1.167,4.5,1.13,5.5,1.16,5.0
1898,42,New Haven,Pilot Pen Tennis,2009-08-25,Premier,Outdoor,Hard,1st Round,3,Wozniacki C.,Gallovits E.,9.0,91.0,4400.0,713.0,6.0,0.0,6.0,0.0,,,2.0,0.0,Completed,1.08,7.0,1.1,6.75,1.083,7.0,1.071,7.0,1.08,7.5
1899,42,New Haven,Pilot Pen Tennis,2009-08-25,Premier,Outdoor,Hard,2nd Round,3,Chakvetadze A.,Bammer S.,75.0,29.0,820.0,1770.0,4.0,6.0,6.0,4.0,7.0,5.0,2.0,1.0,Completed,2.25,1.57,2.15,1.65,2.1,1.667,2.1,1.67,2.14,1.68
1900,42,New Haven,Pilot Pen Tennis,2009-08-25,Premier,Outdoor,Hard,2nd Round,3,Mauresmo A.,Bondarenko A.,18.0,31.0,2262.0,1650.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.57,2.25,1.6,2.25,1.615,2.2,1.571,2.25,1.62,2.24
1901,42,New Haven,Pilot Pen Tennis,2009-08-26,Premier,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Wickmayer Y.,6.0,53.0,5960.0,1101.0,6.0,4.0,5.0,7.0,7.0,6.0,2.0,1.0,Completed,1.25,3.75,1.28,3.46,1.25,3.75,1.25,3.5,1.26,3.65
1902,42,New Haven,Pilot Pen Tennis,2009-08-26,Premier,Outdoor,Hard,2nd Round,3,Vesnina E.,Stosur S.,32.0,15.0,1597.0,2706.0,3.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,3.25,1.33,3.22,1.32,3.25,1.333,3.0,1.33,3.1,1.35
1903,42,New Haven,Pilot Pen Tennis,2009-08-26,Premier,Outdoor,Hard,2nd Round,3,Razzano V.,Radwanska A.,17.0,12.0,2301.0,3180.0,3.0,6.0,6.0,4.0,,,1.0,1.0,Retired,2.5,1.5,2.45,1.5,2.5,1.5,2.5,1.5,2.34,1.57
1904,42,New Haven,Pilot Pen Tennis,2009-08-26,Premier,Outdoor,Hard,2nd Round,3,Pennetta F.,Benesova I.,10.0,36.0,3420.0,1540.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.16,4.5,1.2,4.25,1.167,4.5,1.2,4.0,1.23,4.0
1905,42,New Haven,Pilot Pen Tennis,2009-08-26,Premier,Outdoor,Hard,2nd Round,3,Wozniacki C.,Pavlyuchenkova A.,9.0,38.0,4400.0,1530.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.2,4.33,1.17,4.67,1.222,4.0,1.2,4.0,1.18,4.6
1906,42,New Haven,Pilot Pen Tennis,2009-08-27,Premier,Outdoor,Hard,2nd Round,3,Rybarikova M.,Bartoli M.,48.0,14.0,1240.0,3005.0,1.0,6.0,7.0,6.0,2.0,0.0,1.0,1.0,Retired,3.4,1.3,3.22,1.32,3.25,1.333,3.25,1.29,3.55,1.28
